country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2004,75.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2005,75,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2006,74.9,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2007,74.7,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2008,74.6,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2009,74.5,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2010,74.3,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2011,74.2,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2012,74.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2013,74,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2014,73.8,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2015,73.7,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2016,73.5,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2001,79.6,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2002,79.5,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2003,79.4,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2004,79.3,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2005,79.3,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2006,79.2,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2007,79.1,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2008,79,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2009,79,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2010,78.9,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2011,78.8,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2012,78.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2013,78.6,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2014,78.6,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2015,78.5,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Insufficient physical activity among school going adolescents,2016,78.4,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2001,88.3,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2002,88.4,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2003,88.4,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2004,88.4,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2005,88.4,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2006,88.4,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2007,88.5,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2008,88.5,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2009,88.5,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2010,88.5,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2011,88.5,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2012,88.6,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2013,88.6,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2014,88.6,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2015,88.6,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2016,88.6,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2001,79.3,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2002,79.3,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2003,79.2,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2004,79.2,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2005,79.2,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2006,79.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2007,79.1,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2008,79,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2009,79,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2010,78.9,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2011,78.9,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2012,78.8,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2013,78.8,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2014,78.7,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2015,78.7,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2016,78.6,Male,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2001,83.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2002,83.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2003,83.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2004,83.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2005,83.7,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2006,83.6,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2007,83.6,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2008,83.6,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2009,83.6,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2010,83.6,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2011,83.6,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2012,83.6,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2013,83.5,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2014,83.5,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2015,83.5,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Norway,NO,NOR,578,Insufficient physical activity among school going adolescents,2016,83.5,Total,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Oman,OM,OMN,512,Insufficient physical activity among school going adolescents,2001,89.3,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Oman,OM,OMN,512,Insufficient physical activity among school going adolescents,2002,89.3,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
Oman,OM,OMN,512,Insufficient physical activity among school going adolescents,2003,89.3,Female,Units,%,Estimated value,Free,End of fieldwork,11 to 17 years old
